date,close,imp30,imp60,imp90,imp120
8/26/2009,23.9157,31.24,33.813,34.79,36.684
8/27/2009,24.2057,31.49,33.785,34.967,37.082
8/28/2009,24.2929,31.37,34.066,35.378,37.667
8/31/2009,24.03,33.43,35.305,36.572,38.667
9/1/2009,23.6143,33.67,34.983,36.378,38.602
9/2/2009,23.5971,33.8,35.969,37.228,39.276
9/3/2009,23.79,34.04,35.994,37.238,39.316
9/4/2009,24.33,31.19,33.199,34.582,37.088
9/8/2009,24.7043,34.66,35.278,36.149,37.716
9/9/2009,24.4486,31.66,32.715,34.133,36.592
9/10/2009,24.6571,30.69,31.8,33.228,35.774
9/11/2009,24.5943,30.68,31.933,33.493,35.929
9/14/2009,24.8171,30.55,31.951,33.502,35.878
9/15/2009,25.0229,29.54,31.235,33.045,35.728
9/16/2009,25.9814,32.62,33.656,34.725,36.289
9/17/2009,26.3643,34.63,35.101,35.592,36.536
9/18/2009,26.4314,33.78,34.691,35.63,36.884
9/21/2009,26.2886,34.56,38.756,37.686,37.258
9/22/2009,26.3543,33.43,37.207,36.549,36.707
9/23/2009,26.5,34.09,37.072,36.494,36.765
9/24/2009,26.26,35.9,38.176,37.498,37.484
9/25/2009,26.0529,34.22,38.206,37.512,37.771
9/28/2009,26.5929,34.43,37.196,36.834,37.492
9/29/2009,26.4829,33.41,36.426,36.186,37.2
9/30/2009,26.4814,34.27,37.044,36.416,37.209
10/1/2009,25.8229,35.69,38.114,37.337,37.903
10/2/2009,26.4114,35.23,38.252,37.182,37.841
10/5/2009,26.57,35.78,37.717,36.619,37.51
10/6/2009,27.1443,38.06,37.49,36.318,37.128
10/7/2009,27.1786,36.98,36.431,35.372,36.344
10/8/2009,27.0386,36.41,35.92,35.03,36.113
10/9/2009,27.21,36.15,35.708,34.945,36.015
10/13/2009,27.1457,36.36,35.77,34.932,36.01
10/14/2009,27.3271,35.6,34.982,34.152,35.453
10/15/2009,27.2229,35.67,35.104,34.379,35.619
10/16/2009,26.8643,36.34,35.625,34.738,35.676
10/19/2009,27.1229,36.76,33.854,33.604,34.448
10/20/2009,28.3943,26.08,27.628,29.519,32.825
10/21/2009,29.2743,26.04,26.991,28.976,32.67
10/22/2009,29.3143,28.14,30.442,31.739,34.957
10/23/2009,29.1343,26.99,30.384,31.826,35.106
10/26/2009,28.9257,26.75,30.246,31.908,35.383
10/27/2009,28.1957,28.58,30.983,32.455,35.811
10/28/2009,27.4857,32.84,33.841,34.583,37.537
10/29/2009,28.05,30,32.495,33.724,37.176
10/30/2009,26.9286,33.94,35.824,36.851,39.771
11/2/2009,27.0443,33.64,34.296,35.863,39.147
11/3/2009,26.9643,33.41,34.646,35.981,38.931
11/4/2009,27.2786,30.88,32.936,34.548,37.689
11/5/2009,27.74,29.36,31.862,33.522,36.686
11/6/2009,27.7629,29.22,32.009,33.672,36.961
11/9/2009,28.78,29.85,31.712,33.267,36.507
11/10/2009,28.9971,30.31,31.936,33.511,36.7
11/12/2009,28.8557,30.14,31.975,33.542,36.735
11/13/2009,29.2071,29.4,31.532,33.146,36.427
11/16/2009,29.5186,30.22,32.328,33.741,36.688
11/17/2009,29.5714,29.74,32.14,33.66,36.795
11/18/2009,29.4229,30.32,32.481,33.962,36.974
11/19/2009,28.6443,32.04,33.78,35.204,38.02
11/20/2009,28.56,30.75,32.951,34.493,37.51
11/23/2009,29.4114,29.48,32.047,33.744,36.959
11/24/2009,29.2057,28.57,31.589,33.364,36.794
11/25/2009,29.17,28.68,31.553,33.309,36.615
11/27/2009,28.6557,31.26,33.612,35.269,38.22
11/30/2009,28.5586,31.69,33.887,35.663,38.703
12/1/2009,28.1514,30.63,32.81,34.623,37.821
12/2/2009,28.0329,33.5,34.664,36.08,38.461
12/3/2009,28.0686,31.41,33.284,34.952,37.815
12/4/2009,27.6171,34.89,35.975,37.205,39.224
12/7/2009,27.0043,34.01,35.199,36.519,38.631
12/8/2009,27.1243,33.89,34.974,36.504,38.873
12/9/2009,28.2186,33.1,34.309,35.933,38.504
12/10/2009,28.0614,32.49,33.729,35.333,37.843
12/11/2009,27.81,32.07,33.502,35.278,38.003
12/14/2009,28.14,31.29,32.934,34.758,37.504
12/15/2009,27.75,31.09,32.795,34.616,37.134
12/16/2009,27.8614,30.26,32.092,33.988,36.581
12/17/2009,27.4086,31.91,33.503,35.153,37.256
12/18/2009,27.9286,30.61,32.468,34.388,36.779
12/21/2009,28.3186,30.3,35.54,35.433,36.082
12/22/2009,28.6229,29.4,34.835,34.817,35.643
12/23/2009,28.8714,27.9,33.628,33.784,34.934
12/24/2009,29.8629,30.01,34.929,34.675,35.117
12/28/2009,30.23,32.31,36.018,35.499,35.614
12/29/2009,29.8714,31.71,36.185,35.509,35.494
12/30/2009,30.2343,32.81,37.188,36.257,35.897
12/31/2009,30.1229,34.67,38.738,37.515,36.839
1/4/2010,30.5971,34.65,37.656,36.653,36.514
1/5/2010,30.6257,38.41,37.927,36.936,37.023
1/6/2010,30.1386,37.02,36.504,35.513,35.787
1/7/2010,30.0829,37.93,37.269,36.063,36.278
1/8/2010,30.2829,36.38,35.658,34.417,34.781
1/11/2010,30.0157,36.46,35.65,34.452,34.877
1/12/2010,29.6743,36.89,35.874,34.44,34.823
1/13/2010,30.0929,37.97,36.772,35.159,35.44
1/14/2010,29.9186,37.23,36.141,34.742,35.115
1/15/2010,29.4186,39.31,37.752,35.819,36.02
1/19/2010,30.72,37.2,34.254,34.08,34.777
1/20/2010,30.26,38.66,35.787,35.233,35.785
1/21/2010,29.7543,40.67,37.186,36.328,36.718
1/22/2010,28.2271,43.95,39.766,38.471,38.062
1/25/2010,28.9814,45.55,40.459,38.992,38.344
1/26/2010,29.42,35.02,34.63,34.555,35.293
1/27/2010,29.7114,34.36,34.516,34.628,35.601
1/28/2010,28.47,35.45,35.468,35.893,37.003
1/29/2010,27.4457,36.26,36.825,37.084,37.738
2/1/2010,27.8186,35.47,36.143,36.696,37.942
2/2/2010,27.98,32.65,34.075,34.801,36.471
2/3/2010,28.4614,31.39,33.643,34.609,36.313
2/4/2010,27.4286,34.73,36.076,36.728,38.118
2/5/2010,27.8986,36.43,37.446,37.877,38.932
2/8/2010,27.7314,33.97,35.537,36.245,37.639
2/9/2010,28.0271,32.82,33.776,34.71,36.629
2/10/2010,27.8986,32.25,33.579,34.583,36.543
2/11/2010,28.3814,30.9,32.544,33.579,35.576
2/12/2010,28.6257,30.05,31.979,33.14,35.461
2/16/2010,29.06,30.14,32.353,33.29,35.321
2/17/2010,28.9357,29.05,31.184,32.244,34.499
2/18/2010,29.0029,28.5,30.79,31.881,34.164
2/19/2010,28.81,28,30.451,31.664,34.104
2/22/2010,28.6343,28.03,30.827,31.863,33.828
2/23/2010,28.15,28.9,31.118,32.163,34.078
2/24/2010,28.65,26.72,29.26,30.432,32.736
2/25/2010,28.8586,27.67,29.95,31.125,33.352
2/26/2010,29.2314,25.93,28.271,29.466,31.859
3/1/2010,29.8557,26.15,27.963,29.106,31.38
3/2/2010,29.8357,25.93,27.866,29.052,31.328
3/3/2010,29.9043,25.18,27.251,28.568,30.982
3/4/2010,30.1014,24.33,26.528,27.947,30.595
3/5/2010,31.2857,26.23,27.612,28.457,30.193
3/8/2010,31.2971,26.91,27.959,28.725,30.153
3/9/2010,31.86,28.73,29.066,29.541,30.569
3/10/2010,32.12,28.26,28.765,29.451,30.672
3/11/2010,32.2143,28.13,28.858,29.799,31.339
3/12/2010,32.3714,27.8,28.562,29.507,31.015
3/15/2010,31.9771,27.95,28.559,29.235,30.614
3/16/2010,32.0786,27,28.015,29.104,30.811
3/17/2010,32.0171,27.73,28.743,29.792,31.384
3/18/2010,32.1071,26.37,27.648,28.971,30.914
3/19/2010,31.7571,26.65,27.794,28.978,30.89
3/22/2010,32.1243,26.65,31.142,30.43,30.874
3/23/2010,32.6286,26.35,30.112,29.746,30.568
3/24/2010,32.7671,27.46,30.903,30.33,30.841
3/25/2010,32.3786,28.01,31.91,31.285,31.661
3/26/2010,32.9857,28.14,31.854,31.178,31.684
3/29/2010,33.1986,28.47,31.769,31.155,32.025
3/30/2010,33.69,27.8,30.857,30.458,31.788
3/31/2010,33.5614,27.86,30.454,30.128,31.632
4/1/2010,33.71,28.49,31.302,30.778,32.077
4/5/2010,34.07,30.21,31.85,31.271,32.639
4/6/2010,34.22,31.07,30.867,30.447,32.3
4/7/2010,34.3714,30.52,30.385,30.127,32.213
4/8/2010,34.2771,31.67,31.388,30.869,32.632
4/9/2010,34.5557,30.13,29.978,29.709,32.171
4/12/2010,34.6129,29.61,29.327,28.905,31.771
4/13/2010,34.6314,28.87,28.647,28.326,31.306
4/14/2010,35.0814,28.27,28.037,27.727,30.937
4/15/2010,35.56,29.17,28.869,28.482,31.292
4/16/2010,35.3429,31.05,29.997,29.997,31.9
4/19/2010,35.2957,32.1,30.014,30.082,31.747
4/20/2010,34.9414,30.86,29.106,29.18,30.951
4/21/2010,37.0314,23.48,24.758,26.421,29.455
4/22/2010,38.0514,25.25,26.648,27.802,30.127
4/23/2010,38.69,25.91,27.369,28.669,31.22
4/26/2010,38.5,27.57,29.249,30.491,33.17
4/27/2010,37.4657,29.07,30.48,31.375,33.64
4/28/2010,37.3714,29.36,30.648,31.54,33.842
4/29/2010,38.3771,29.29,30.95,32.065,34.149
4/30/2010,37.3029,31.38,32.608,33.335,34.977
5/3/2010,38.05,30.95,32.747,33.67,35.722
5/4/2010,36.9543,35.77,36.776,37.492,39.034
5/5/2010,36.5671,35.66,36.298,36.915,38.077
5/6/2010,35.1786,42.3,40.994,40.689,41.368
5/7/2010,33.6943,50.35,47.175,46.134,45.008
5/10/2010,36.2843,40.98,40.594,40.563,40.73
5/11/2010,36.6457,38.96,38.914,39.085,39.643
5/12/2010,37.4414,36.45,36.743,37.254,38.446
5/13/2010,36.9086,35.69,36.051,36.578,37.754
5/14/2010,36.26,42.42,41.93,41.936,42.022
5/17/2010,36.3171,44,42.873,42.654,42.103
5/18/2010,36.0514,43.18,42.589,42.671,42.72
5/19/2010,35.4771,44.89,44.487,44.43,44.18
5/20/2010,33.9343,50.61,48.554,48.035,46.844
5/21/2010,34.6071,49.68,47.877,47.201,45.582
5/24/2010,35.2514,44.96,43.642,43.293,42.659
5/25/2010,35.0314,48.81,47.135,46.286,44.673
5/26/2010,34.8643,40.04,40.041,40.114,40.186
5/27/2010,36.1929,37.76,37.64,37.951,38.575
5/28/2010,36.7371,36.62,37.983,38.387,38.987
6/1/2010,37.2614,38.68,38.995,39.386,39.837
6/2/2010,37.7071,40.06,40.27,40.506,40.709
6/3/2010,37.6286,36.68,37.367,38.047,38.941
6/4/2010,36.5886,40.53,40.738,40.984,41.096
6/7/2010,35.8614,41.9,41.789,41.908,41.691
6/8/2010,35.6271,43.7,43.761,43.846,43.601
6/9/2010,34.7429,40.93,41.162,41.473,41.818
6/10/2010,35.7871,40.22,40.499,40.861,41.332
6/11/2010,36.2114,38.94,39.36,39.883,40.819
6/14/2010,36.2929,37.79,38.42,39.117,40.18
6/15/2010,37.1186,34.24,35.293,36.423,38.14
6/16/2010,38.1786,34.36,35.297,36.26,37.748
6/17/2010,38.8386,34.34,35.147,35.984,37.086
6/18/2010,39.1657,33.75,34.722,35.73,36.947
6/21/2010,38.6214,35.92,39.261,38.331,37.663
6/22/2010,39.0614,36.19,39.91,38.916,38.178
6/23/2010,38.71,36.67,40.933,39.79,38.972
6/24/2010,38.3914,37.84,41.491,40.101,39.101
6/25/2010,37.9957,36.77,40.799,39.637,39.214
6/28/2010,38.3286,37.92,41.152,39.976,39.618
6/29/2010,36.5829,42.67,45.165,43.421,42.41
6/30/2010,35.9329,42.7,44.912,43.21,42.056
7/1/2010,35.4971,44.07,46.296,44.894,43.673
7/2/2010,35.2857,42.36,45.527,44.543,43.965
7/6/2010,35.5186,45.21,44.537,43.146,42.528
7/7/2010,36.9671,41.91,41.476,40.639,41.054
7/8/2010,36.87,41.66,41.308,40.672,41.243
7/9/2010,37.1029,40.69,40.554,40.323,41.092
7/12/2010,36.7729,39.8,39.691,39.525,40.356
7/13/2010,36.0157,42.7,42.156,41.392,41.743
7/14/2010,36.1243,42.74,42.121,41.292,41.808
7/15/2010,35.9214,43.7,42.998,42.092,42.556
7/16/2010,35.7,42.28,41.49,41.49,42.488
7/19/2010,35.0829,44.51,42.215,42.959,43.698
7/20/2010,36.01,40.03,38.207,39.199,40.431
7/21/2010,36.32,33.22,35.044,36.819,38.546
7/22/2010,37.0414,30.18,33.153,35.19,37.067
7/23/2010,37.1343,28.64,32.406,34.374,36.262
7/26/2010,37.04,28.54,32.173,34.034,36.213
7/27/2010,37.7257,27.7,31.349,33.267,35.4
7/28/2010,37.28,27.46,31.245,33.187,35.543
7/29/2010,36.8729,27.81,30.83,32.659,35.113
7/30/2010,36.75,28,30.803,32.495,35.02
8/2/2010,37.4071,26.27,28.885,30.792,33.711
8/3/2010,37.4186,26.57,29.233,30.972,33.787
8/4/2010,37.5686,27.05,29.511,31.206,34.123
8/5/2010,37.3857,27.13,29.723,31.347,33.995
8/6/2010,37.1543,27.54,30.404,31.994,34.521
8/9/2010,37.3929,26.87,29.724,31.181,33.821
8/10/2010,37.0586,27.92,29.953,31.391,34.136
8/11/2010,35.7243,29.51,31.674,32.998,35.535
8/12/2010,35.97,30.74,32.892,34.004,36.155
8/13/2010,35.5857,30.16,32.858,34.014,36.282
8/16/2010,35.3771,29.82,32.772,33.825,36.304
8/17/2010,35.9957,28.33,32.211,33.27,35.759
8/18/2010,36.1529,27.32,31.899,33.07,35.783
8/19/2010,35.6971,28.8,32.981,34.094,36.625
8/20/2010,35.6629,27.82,31.833,33.181,36.188
8/23/2010,35.1143,28.91,32.482,33.711,36.411
8/24/2010,34.3086,31.7,34.075,35.104,37.41
8/25/2010,34.6986,32.67,34.685,35.67,37.887
8/26/2010,34.3257,31.66,34.129,35.24,37.682
8/27/2010,34.5171,31.18,33.647,34.96,37.725
8/30/2010,34.6429,31,33.276,34.624,37.343
8/31/2010,34.7671,31.18,32.998,34.401,37.261
9/1/2010,35.7614,27.5,29.885,31.611,35.208
9/2/2010,36.0243,25.81,28.744,30.606,34.382
9/3/2010,36.9671,24.94,27.547,29.596,33.788
9/7/2010,36.83,27.39,28.655,30.442,33.984
9/8/2010,37.56,26.93,28.209,29.937,33.365
9/9/2010,37.5814,26.92,28.176,29.799,33.061
9/10/2010,37.63,26.41,27.683,29.261,32.399
9/13/2010,38.1886,26.61,27.913,29.351,32.097
9/14/2010,38.2943,25.66,27.125,28.694,31.658
9/15/2010,38.6057,25.56,27.152,28.802,31.806
9/16/2010,39.51,26.46,27.897,29.381,32.127
9/17/2010,39.3514,26.78,28.139,29.548,32.256
9/20/2010,40.4814,28.19,31.254,30.875,31.75
9/21/2010,40.5957,27.84,31.39,30.775,31.651
9/22/2010,41.1071,28.34,31.963,31.23,31.92
9/23/2010,41.2743,30.38,33.427,32.469,32.886
9/24/2010,41.78,29.59,32.995,32.306,33.071
9/27/2010,41.5786,30.71,33.169,32.38,33.227
9/28/2010,40.98,31.99,33.46,32.755,33.826
9/29/2010,41.0529,31.42,33.292,32.613,33.797
9/30/2010,40.5357,31.37,33.383,32.682,33.867
10/1/2010,40.36,30.25,32.869,32.312,33.82
10/4/2010,39.8057,32.6,34.111,33.286,34.563
10/5/2010,41.3443,33.96,33.644,32.997,34.35
10/6/2010,41.3129,34.78,34.305,33.392,34.781
10/7/2010,41.3171,34.38,33.989,33.271,34.838
10/8/2010,42.0157,33.35,33.059,32.557,34.366
10/12/2010,42.6771,33.32,32.698,31.821,34.181
10/13/2010,42.8771,33.05,32.284,31.256,33.691
10/14/2010,43.1871,33.82,33.038,32.021,34.26
10/15/2010,45,38.38,36.197,33.492,35.135
10/18/2010,45.4143,42.75,36.575,34.903,35.586
10/19/2010,44.2143,31.42,31.417,32.093,34.899
10/20/2010,44.3614,28.22,28.596,29.538,33.073
10/21/2010,44.2171,27.3,28.503,29.204,33.083
10/22/2010,43.9814,25.36,27.151,28.253,32.315
10/25/2010,44.12,25.91,27.519,28.603,32.576
10/26/2010,44.0071,26.77,28.182,29.117,32.939
10/27/2010,43.9757,27.8,28.99,29.767,33.386
10/28/2010,43.6057,28.4,29.433,30.303,33.557
10/29/2010,42.9814,28.12,29.694,30.667,34.018
11/1/2010,43.4543,28.88,30.129,31.592,34.063
11/2/2010,44.2371,27.56,29.193,30.844,33.355
11/3/2010,44.6857,27.49,29.268,31.049,33.676
11/4/2010,45.4671,26.34,28.378,30.489,32.959
11/5/2010,45.3043,26.74,28.776,30.845,33.108
11/8/2010,45.5443,27.63,28.567,30.915,33.113
11/9/2010,45.1543,27.34,28.057,30.616,32.655
11/10/2010,45.4329,26.62,27.344,30.08,32.293
11/12/2010,44.0043,29.86,30.061,32.693,34.075
11/15/2010,43.9157,30.13,30.587,33.722,34.647
11/16/2010,43.0414,30.45,31.218,34.651,35.409
11/17/2010,42.9286,28.35,30.067,33.947,34.893
11/18/2010,44.08,26.38,28.382,32.815,34.111
11/19/2010,43.8429,26.19,28.162,32.653,33.77
11/22/2010,44.7657,26.43,28.17,32.483,33.593
11/23/2010,44.1043,29.48,29.948,33.899,34.661
11/24/2010,44.9886,26.61,28.15,32.525,33.652
11/26/2010,45.1086,27.56,29.038,32.685,33.566
11/29/2010,45.2671,29.69,30.847,34.117,34.689
11/30/2010,44.45,30.35,31.716,34.991,35.637
12/1/2010,45.2,27.74,30.119,33.289,34.194
12/2/2010,45.45,26.51,29.342,32.386,33.54
12/3/2010,45.3571,25.89,28.92,31.787,32.975
12/6/2010,45.7386,26.7,29.693,31.938,32.941
12/7/2010,45.4586,26.13,28.697,30.896,32.079
12/8/2010,45.8586,26.28,29.075,31.059,32.113
12/9/2010,45.7,25.99,29.232,31.052,32.081
12/10/2010,45.7929,25.61,29.01,30.619,31.68
12/13/2010,45.9529,25.86,29.821,30.818,31.727
12/14/2010,45.7557,26,30.504,31.237,32.04
12/15/2010,45.7657,25.1,30.42,31.113,31.957
12/16/2010,45.8586,24.56,30.558,31.126,31.959
12/17/2010,45.8014,24.53,31.016,31.299,32.159
12/20/2010,46.03,23.18,30.803,30.31,31.285
12/21/2010,46.315,22.91,30.802,30.097,31.037
12/22/2010,46.4514,22.93,30.363,29.875,30.892
12/23/2010,46.2286,23.25,30.662,30.143,31.059
12/27/2010,46.3829,30.18,29.924,30.137,31.184
12/28/2010,46.4957,30.81,29.922,30.277,31.39
12/29/2010,46.47,29.78,29.24,29.735,31.018
12/30/2010,46.2371,30.02,29.379,29.914,31.082
12/31/2010,46.08,31.4,30.173,30.58,31.507
1/3/2011,47.1043,30.95,29.108,29.588,30.651
1/4/2011,47.3271,31.15,29.337,29.821,30.625
1/5/2011,47.7143,30.49,28.83,29.454,30.264
1/6/2011,47.6829,30.57,28.809,29.427,30.07
1/7/2011,48.0171,30.6,28.994,29.661,30.186
1/10/2011,48.8929,32.67,30.017,30.285,30.503
1/11/2011,48.8057,28.87,28.528,29.076,29.695
1/12/2011,49.2029,28.34,28.234,28.953,29.528
1/13/2011,49.3829,27.81,27.658,28.468,29.358
1/14/2011,49.7829,28.03,27.702,28.381,28.871
1/18/2011,48.7229,32.97,30.74,30.524,30.573
1/19/2011,48.4057,26.65,27.587,28.506,29.3
1/20/2011,47.55,26.64,27.709,28.798,29.877
1/21/2011,46.6743,26.9,28.573,29.817,30.662
1/24/2011,48.2071,25.41,27.043,28.723,29.939
1/25/2011,48.7714,25.82,27.417,29.195,30.578
1/26/2011,49.1286,24.56,26.665,28.738,30.307
1/27/2011,49.0357,23.33,26.011,28.506,30.083
1/28/2011,48.0071,25.98,27.903,29.993,31.281
1/31/2011,48.4743,24.49,26.752,29.1,30.2
2/1/2011,49.29,22.31,24.943,27.536,29.046
2/2/2011,49.1886,22.38,25.11,27.714,29.275
2/3/2011,49.0629,22.6,25.399,27.874,29.258
2/4/2011,49.5,21.55,24.667,27.221,28.685
2/7/2011,50.2686,21.43,24.114,26.572,27.895
2/8/2011,50.7429,21.91,23.969,26.206,27.465
2/9/2011,51.1657,22.17,24.022,26.339,27.611
2/10/2011,50.6486,23.1,24.582,26.475,27.865
2/11/2011,50.9786,22.36,24.474,26.63,27.802
2/14/2011,51.3114,21.24,23.768,25.985,27.497
2/15/2011,51.42,21.03,23.442,25.702,27.107
2/16/2011,51.8757,20.41,23.077,25.704,26.885
2/17/2011,51.1857,23.54,25.251,27.429,28.082
2/18/2011,50.08,28.39,28.789,30.118,30.39
2/22/2011,48.3729,33.25,33.359,33.94,33.007
2/23/2011,48.9457,31.9,32.963,34.525,33.86
2/24/2011,48.97,32.08,33.544,35.166,34.63
2/25/2011,49.7371,27.35,29.95,32.385,32.88
2/28/2011,50.4586,27.1,29.54,31.548,31.909
3/1/2011,49.93,30.27,31.492,32.782,32.656
3/2/2011,50.3029,26.59,29.194,30.972,31.783
3/3/2011,51.3657,23.68,26.67,28.766,29.885
3/4/2011,51.4286,24.61,27.753,29.541,30.367
3/7/2011,50.7657,28.69,30.713,31.546,31.985
3/8/2011,50.8129,26.36,28.419,29.755,30.769
3/9/2011,50.3529,26.58,28.9,30.318,31.297
3/10/2011,49.5186,29.22,31.516,32.347,33.123
3/11/2011,50.2843,27.66,30.419,31.48,32.447
3/14/2011,50.5086,28.72,31.552,31.95,32.717
3/15/2011,49.3471,30.83,33.384,33.308,33.853
3/16/2011,47.1086,41.42,41.358,39.23,37.992
3/17/2011,47.8057,33.8,36.695,35.799,35.599
3/18/2011,47.2386,33.99,36.49,35.212,34.878
3/21/2011,48.46,30.56,33.49,33.033,33.502
3/22/2011,48.7429,29.1,32.884,32.557,33.234
3/23/2011,48.4557,28.88,32.117,31.7,32.669
3/24/2011,49.2986,26.24,30.476,30.349,31.617
3/25/2011,50.22,26.42,29.847,29.998,31.352
3/28/2011,50.0629,26.7,29.244,29.576,31.225
3/29/2011,50.1371,27.6,30.036,30.034,31.477
3/30/2011,49.8257,26.58,29.626,29.579,30.871
3/31/2011,49.7786,26.46,29.648,29.333,30.641
4/1/2011,49.2229,26.58,29.658,29.212,30.514
4/4/2011,48.7414,28.61,30.558,30.294,31.409
4/5/2011,48.4129,30.14,29.839,29.882,31.122
4/6/2011,48.2914,31.11,30.557,30.33,31.478
4/7/2011,48.2971,31.56,30.863,30.48,31.643
4/8/2011,47.8657,29.91,29.498,29.478,30.949
4/11/2011,47.2857,29.5,28.869,28.839,30.669
4/12/2011,47.4857,30.92,29.722,29.236,31.1
4/13/2011,48.0129,30.48,29.755,29.412,31.382
4/14/2011,47.4386,30.44,29.832,29.663,31.401
4/15/2011,46.78,30.97,30.149,29.705,31.648
4/18/2011,47.4071,32.7,30.694,30.44,32.469
4/19/2011,48.2657,29.84,28.803,29.106,31.506
4/20/2011,48.9171,27.57,26.813,27.636,30.341
4/21/2011,50.1029,21.49,23.396,25.048,28.89
4/25/2011,50.4429,21.08,23.225,25.206,28.781
4/26/2011,50.0643,20.28,22.549,24.72,28.311
4/27/2011,50.0343,20.59,22.724,24.802,28.095
4/28/2011,49.5871,21.25,23.173,25.11,28.3
4/29/2011,49.7471,21.53,23.355,25.407,28.534
5/2/2011,49.4686,22.06,23.93,26.264,29.149
5/3/2011,49.7429,22.53,24.722,27.081,29.757
5/4/2011,49.9843,22.07,24.486,26.913,29.765
5/5/2011,49.56,22.03,24.831,27.284,29.974
5/6/2011,49.5229,21.88,24.565,27.048,29.728
5/9/2011,49.6571,21.72,24.22,26.758,29.287
5/10/2011,49.9214,20.97,23.002,25.973,28.833
5/11/2011,49.6043,22.42,24.044,26.477,28.928
5/12/2011,49.51,21.54,23.129,25.811,28.439
5/13/2011,48.6429,22.15,23.999,26.795,29.167
5/16/2011,47.6143,24.28,25.543,27.956,29.796
5/17/2011,48.02,25.5,26.556,28.882,30.537
5/18/2011,48.5486,21.85,24.166,27.157,29.312
5/19/2011,48.6471,21.21,23.774,26.976,29.207
5/20/2011,47.8914,21.71,23.799,26.432,28.725
5/23/2011,47.7714,22.96,24.694,26.788,29.189
5/24/2011,47.4757,22.68,24.169,26.578,29.021
5/25/2011,48.08,21.21,23.335,25.849,28.552
5/26/2011,47.8571,20.55,22.634,25.32,28.038
5/27/2011,48.2014,19.79,21.873,24.771,27.485
5/31/2011,49.69,20.85,22.84,25.203,27.707
6/1/2011,49.3571,22.11,23.703,25.855,28.182
6/2/2011,49.4243,22.06,23.654,25.581,27.966
6/3/2011,49.0443,22.25,23.815,25.621,28.007
6/6/2011,48.2929,22.78,24.568,26.206,28.44
6/7/2011,47.4157,21.73,24.332,26.186,28.419
6/8/2011,47.4629,22.15,24.575,26.043,28.03
6/9/2011,47.3557,21.55,24.449,25.961,27.906
6/10/2011,46.51,22.57,25.329,26.649,28.396
6/13/2011,46.66,22.95,26.312,27.117,28.773
6/14/2011,47.4643,21.19,25.228,26.137,28.007
6/15/2011,46.6843,23.34,26.85,27.405,29.05
6/16/2011,46.4471,26.8,29.479,29.375,30.698
6/17/2011,45.7686,28.87,30.852,30.507,31.635
6/20/2011,45.0457,30.42,32.002,31.255,32.232
6/21/2011,46.4714,24.25,27.894,28.083,30.014
6/22/2011,46.0957,22.82,26.32,26.848,29.128
6/23/2011,47.3186,24.21,26.835,27.296,29.575
6/24/2011,46.6214,24.52,27.348,27.76,29.946
6/27/2011,47.4343,23.78,26.595,27.249,29.594
6/28/2011,47.8943,23.69,26.45,27.216,29.534
6/29/2011,47.72,24.23,26.524,27.132,29.414
6/30/2011,47.9529,22.41,25.576,26.516,28.786
7/1/2011,49.0329,20.89,24.467,25.283,27.715
7/5/2011,49.8857,25.17,25.176,26.011,28.017
7/6/2011,50.2514,25.72,25.614,26.361,28.089
7/7/2011,51.0286,25.23,25.232,26.027,27.728
7/8/2011,51.3871,26.19,26.074,26.527,27.866
7/11/2011,50.5714,28.39,27.717,28.079,29.096
7/12/2011,50.5357,27.26,27.172,28.084,29.285
7/13/2011,51.1457,26.85,26.673,27.756,29.075
7/14/2011,51.11,27.6,27.262,28.333,29.517
7/15/2011,52.1314,28.48,27.666,28.682,29.687
7/18/2011,53.4,32.53,29.877,30.574,30.603
7/19/2011,53.8357,32.62,29.631,30.793,30.484
7/20/2011,55.2714,23.65,24.99,27.062,28.168
7/21/2011,55.3271,22.18,24.076,26.573,27.515
7/22/2011,56.1857,22.52,24.316,26.707,27.47
7/25/2011,56.9286,23.78,25.382,27.45,27.876
7/26/2011,57.6229,24.39,26.059,27.764,28.18
7/27/2011,56.0814,26.71,27.895,29.32,29.308
7/28/2011,55.9743,26.39,27.425,28.952,29.319
7/29/2011,55.7829,28.57,28.974,30.168,30.284
8/1/2011,56.6786,29.11,29.695,30.967,31.043
8/2/2011,55.5586,28.46,29.076,30.576,30.97
8/3/2011,56.0814,28.08,29.203,30.588,30.767
8/4/2011,53.91,32.47,32.6,33.423,33.102
8/5/2011,53.3743,36,35.611,36.022,34.987
8/8/2011,50.4586,46.03,42.602,41.694,40.094
8/9/2011,53.43,38.51,39.118,39.076,38.361
8/10/2011,51.9557,37.02,38.423,38.55,37.594
8/11/2011,53.3857,37.26,38.4,38.434,37.333
8/12/2011,53.8443,34.07,35.865,36.322,35.321
8/15/2011,54.7729,30.61,33.421,33.918,33.7
8/16/2011,54.3543,30.62,33.195,33.663,33.815
8/17/2011,54.3486,29.77,32.835,33.385,33.7
8/18/2011,52.2929,38.57,39.288,38.59,37.26
8/19/2011,50.8614,43.42,43.139,41.473,39.963
8/22/2011,50.92,40.47,41.113,40.072,38.995
8/23/2011,53.3714,34.87,37.306,37.232,37.263
8/24/2011,53.74,35.02,37.342,37.179,37.22
8/25/2011,53.3886,34.63,36.782,36.641,36.54
8/26/2011,54.7971,31.51,34.476,34.375,34.968
8/29/2011,55.71,30.25,32.864,33.154,33.847
